case,replicate,success,failure_reason,miss_distance_m,robustness_margin,max_qbar_pa,max_load_g,time_of_flight_s,impulse_n_s,crossrange_error_m,downrange_error_m,failed,final_x_m,final_y_m,final_z_m,fuel_used_kg,ground_violation_m,guidance_gain,integrated_control_effort,load_violation_g,miss_violation_m,mission_model,qbar_violation_pa,terminal_altitude_m,terminal_flight_path_angle_deg,terminal_speed_mps,thrust_n
7,2,True,none,10.581028476597297,51.07892587578518,148921.07412421482,5.40281523634015,8.79999999999999,20188.436706978417,0.06055669177793591,-2.940328800370935,False,2997.059671199629,0.06055669177793591,-10.16410168462285,4.766666666666083,10.16410168462285,2.2,0.5025400888855891,0.0,0.0,point_mass,0.0,-10.16410168462285,-8.080668092990528,525.2923149220602,2200.0
7,3,True,none,18.842800948907083,32.54473663976454,167455.26336023546,5.682040450585076,8.549999999999986,20156.93109569196,0.03216641079701514,5.576420553502885,False,3005.576420553503,0.03216641079701514,-17.99871236318367,4.631249999999433,17.99871236318367,2.2,0.4533885924280369,0.0,0.0,point_mass,0.0,-17.99871236318367,-8.477277197302906,556.2852086640705,2200.0
7,4,True,none,15.69454281910297,55.47538668885347,144524.61331114653,5.277694153273694,8.899999999999991,19554.792016035197,-0.03385083773684852,-8.674056016119266,False,2991.3259439838807,-0.03385083773684852,-13.079689623636575,4.820833333332743,13.079689623636575,2.2,0.43893187331690925,0.0,0.0,point_mass,0.0,-13.079689623636575,-8.599057256478583,515.1905200351459,2200.0
7,5,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,2.2,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2200.0
8,0,True,none,26.41142556115967,46.636525425789294,153363.4745742107,9.177122513350566,11.150000000000023,25530.78093968201,0.3755237299835297,-4.306351768901095,False,4012.562459406058,0.7992530977447072,-162.43770007807208,6.039583333332594,162.43770007807208,2.2,9.795675604764218,0.0,0.0,point_mass,0.0,-162.43770007807208,-9.077832492036206,340.2896700143489,2400.0
8,1,True,none,10.581028476597297,51.07892587578518,148921.07412421482,5.40281523634015,8.79999999999999,20188.436706978417,0.06055669177793591,-2.940328800370935,False,2997.059671199629,0.06055669177793591,-10.16410168462285,4.766666666666083,10.16410168462285,2.2,0.5025400888855891,0.0,0.0,point_mass,0.0,-10.16410168462285,-8.080668092990528,525.2923149220602,2400.0
8,2,True,none,18.842800948907083,32.54473663976454,167455.26336023546,5.682040450585076,8.549999999999986,20156.93109569196,0.03216641079701514,5.576420553502885,False,3005.576420553503,0.03216641079701514,-17.99871236318367,4.631249999999433,17.99871236318367,2.2,0.4533885924280369,0.0,0.0,point_mass,0.0,-17.99871236318367,-8.477277197302906,556.2852086640705,2400.0
8,3,True,none,15.69454281910297,55.47538668885347,144524.61331114653,5.277694153273694,8.899999999999991,19554.792016035197,-0.03385083773684852,-8.674056016119266,False,2991.3259439838807,-0.03385083773684852,-13.079689623636575,4.820833333332743,13.079689623636575,2.2,0.43893187331690925,0.0,0.0,point_mass,0.0,-13.079689623636575,-8.599057256478583,515.1905200351459,2400.0
8,4,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,2.2,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2400.0
8,5,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,2.2,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2400.0
9,0,True,none,10.581028476597297,51.07892587578518,148921.07412421482,5.40281523634015,8.79999999999999,20188.436706978417,0.06055669177793591,-2.940328800370935,False,2997.059671199629,0.06055669177793591,-10.16410168462285,4.766666666666083,10.16410168462285,2.6,0.5025400888855891,0.0,0.0,point_mass,0.0,-10.16410168462285,-8.080668092990528,525.2923149220602,2000.0
9,1,True,none,18.842800948907083,32.54473663976454,167455.26336023546,5.682040450585076,8.549999999999986,20156.93109569196,0.03216641079701514,5.576420553502885,False,3005.576420553503,0.03216641079701514,-17.99871236318367,4.631249999999433,17.99871236318367,2.6,0.4533885924280369,0.0,0.0,point_mass,0.0,-17.99871236318367,-8.477277197302906,556.2852086640705,2000.0
9,2,True,none,15.69454281910297,55.47538668885347,144524.61331114653,5.277694153273694,8.899999999999991,19554.792016035197,-0.03385083773684852,-8.674056016119266,False,2991.3259439838807,-0.03385083773684852,-13.079689623636575,4.820833333332743,13.079689623636575,2.6,0.43893187331690925,0.0,0.0,point_mass,0.0,-13.079689623636575,-8.599057256478583,515.1905200351459,2000.0
9,3,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,2.6,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2000.0
9,4,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,2.6,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2000.0
9,5,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,2.6,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2000.0
10,0,True,none,18.842800948907083,32.54473663976454,167455.26336023546,5.682040450585076,8.549999999999986,20156.93109569196,0.03216641079701514,5.576420553502885,False,3005.576420553503,0.03216641079701514,-17.99871236318367,4.631249999999433,17.99871236318367,2.6,0.4533885924280369,0.0,0.0,point_mass,0.0,-17.99871236318367,-8.477277197302906,556.2852086640705,2200.0
10,1,True,none,15.69454281910297,55.47538668885347,144524.61331114653,5.277694153273694,8.899999999999991,19554.792016035197,-0.03385083773684852,-8.674056016119266,False,2991.3259439838807,-0.03385083773684852,-13.079689623636575,4.820833333332743,13.079689623636575,2.6,0.43893187331690925,0.0,0.0,point_mass,0.0,-13.079689623636575,-8.599057256478583,515.1905200351459,2200.0
10,2,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,2.6,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2200.0
10,3,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,2.6,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2200.0
10,4,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,2.6,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2200.0
10,5,True,none,17.34980696243352,41.035568098992954,158964.43190100705,5.745379988061019,8.549999999999986,20709.568877079066,0.998006912529624,-17.319425269896783,False,2982.680574730103,0.998006912529624,0.23935780060496548,4.631249999999433,0.0,2.6,0.4277028057786451,0.0,0.0,point_mass,0.0,0.23935780060496548,-8.092833747168314,542.8190377323687,2200.0
11,0,True,none,15.69454281910297,55.47538668885347,144524.61331114653,5.277694153273694,8.899999999999991,19554.792016035197,-0.03385083773684852,-8.674056016119266,False,2991.3259439838807,-0.03385083773684852,-13.079689623636575,4.820833333332743,13.079689623636575,2.6,0.43893187331690925,0.0,0.0,point_mass,0.0,-13.079689623636575,-8.599057256478583,515.1905200351459,2400.0
11,1,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,2.6,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2400.0
11,2,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,2.6,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2400.0
11,3,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,2.6,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2400.0
11,4,True,none,17.34980696243352,41.035568098992954,158964.43190100705,5.745379988061019,8.549999999999986,20709.568877079066,0.998006912529624,-17.319425269896783,False,2982.680574730103,0.998006912529624,0.23935780060496548,4.631249999999433,0.0,2.6,0.4277028057786451,0.0,0.0,point_mass,0.0,0.23935780060496548,-8.092833747168314,542.8190377323687,2400.0
11,5,True,none,24.01586817900425,47.41412066725016,152585.87933274984,8.760173747591363,11.050000000000022,24857.92033028334,0.5961101775011005,1.3254688871115832,False,4008.4674168812626,-3.5043520228428355,-169.7499489395574,5.985416666665934,169.7499489395574,2.6,9.457595367349235,0.0,0.0,point_mass,0.0,-169.7499489395574,-9.625841434711559,363.3460546017569,2400.0
12,0,True,none,13.507628985556178,62.41853520140212,137581.46479859788,5.260723348998562,8.949999999999992,20106.375695698025,0.12598832661723225,-9.198413782047737,False,2990.8015862179523,0.12598832661723225,-9.890872137846483,4.847916666666073,9.890872137846483,3.0,0.4672588562730239,0.0,0.0,point_mass,0.0,-9.890872137846483,-8.330314721119777,507.56238074880275,2000.0
12,1,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,3.0,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2000.0
12,2,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,3.0,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2000.0
12,3,True,none,17.34980696243352,41.035568098992954,158964.43190100705,5.745379988061019,8.549999999999986,20709.568877079066,0.998006912529624,-17.319425269896783,False,2982.680574730103,0.998006912529624,0.23935780060496548,4.631249999999433,0.0,3.0,0.4277028057786451,0.0,0.0,point_mass,0.0,0.23935780060496548,-8.092833747168314,542.8190377323687,2000.0
12,4,True,none,24.01586817900425,47.41412066725016,152585.87933274984,8.760173747591363,11.050000000000022,24857.92033028334,0.5961101775011005,1.3254688871115832,False,4008.4674168812626,-3.5043520228428355,-169.7499489395574,5.985416666665934,169.7499489395574,3.0,9.457595367349235,0.0,0.0,point_mass,0.0,-169.7499489395574,-9.625841434711559,363.3460546017569,2000.0
12,5,True,none,22.4753685059347,65.03993192136593,134960.06807863407,4.820420216286167,9.199999999999996,18744.230796715492,0.20101762627083736,5.449842516014087,False,3005.449842516014,0.20101762627083736,-21.803692300666302,4.983333333332723,21.803692300666302,3.0,0.5221951946196988,0.0,0.0,point_mass,0.0,-21.803692300666302,-8.545879211911393,500.37822852285996,2000.0
13,0,True,none,16.467115493855097,42.65048084612485,157349.51915387515,5.769276864238489,8.549999999999986,19960.752962143113,-0.002930766116910121,-12.909187813749213,False,2987.090812186251,-0.002930766116910121,10.22344140140302,4.631249999999433,0.0,3.0,0.3863636756217336,0.0,0.0,point_mass,0.0,10.22344140140302,-8.422318562831679,542.6568448990791,2200.0
13,1,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,3.0,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2200.0
13,2,True,none,17.34980696243352,41.035568098992954,158964.43190100705,5.745379988061019,8.549999999999986,20709.568877079066,0.998006912529624,-17.319425269896783,False,2982.680574730103,0.998006912529624,0.23935780060496548,4.631249999999433,0.0,3.0,0.4277028057786451,0.0,0.0,point_mass,0.0,0.23935780060496548,-8.092833747168314,542.8190377323687,2200.0
13,3,True,none,24.01586817900425,47.41412066725016,152585.87933274984,8.760173747591363,11.050000000000022,24857.92033028334,0.5961101775011005,1.3254688871115832,False,4008.4674168812626,-3.5043520228428355,-169.7499489395574,5.985416666665934,169.7499489395574,3.0,9.457595367349235,0.0,0.0,point_mass,0.0,-169.7499489395574,-9.625841434711559,363.3460546017569,2200.0
13,4,True,none,22.4753685059347,65.03993192136593,134960.06807863407,4.820420216286167,9.199999999999996,18744.230796715492,0.20101762627083736,5.449842516014087,False,3005.449842516014,0.20101762627083736,-21.803692300666302,4.983333333332723,21.803692300666302,3.0,0.5221951946196988,0.0,0.0,point_mass,0.0,-21.803692300666302,-8.545879211911393,500.37822852285996,2200.0
13,5,True,none,14.157046043654407,45.37695493820639,154623.04506179361,5.786447446013274,8.599999999999987,20322.209911514736,0.17189767547617874,-9.062214653320552,False,2990.9377853466794,0.17189767547617874,-10.875139973740986,4.658333333332763,10.875139973740986,3.0,0.40208581930623594,0.0,0.0,point_mass,0.0,-10.875139973740986,-8.757579924498174,535.8367103902737,2200.0
14,0,True,none,10.96522582049435,62.582586961742464,137417.41303825754,5.052529371362774,8.999999999999993,19360.93066168854,-0.00892286775120737,3.001850417523201,False,3003.001850417523,-0.00892286775120737,-10.546325983378424,4.874999999999403,10.546325983378424,3.0,0.543273484774749,0.0,0.0,point_mass,0.0,-10.546325983378424,-8.263047717586982,515.0721010158533,2400.0
14,1,True,none,17.34980696243352,41.035568098992954,158964.43190100705,5.745379988061019,8.549999999999986,20709.568877079066,0.998006912529624,-17.319425269896783,False,2982.680574730103,0.998006912529624,0.23935780060496548,4.631249999999433,0.0,3.0,0.4277028057786451,0.0,0.0,point_mass,0.0,0.23935780060496548,-8.092833747168314,542.8190377323687,2400.0
14,2,True,none,24.01586817900425,47.41412066725016,152585.87933274984,8.760173747591363,11.050000000000022,24857.92033028334,0.5961101775011005,1.3254688871115832,False,4008.4674168812626,-3.5043520228428355,-169.7499489395574,5.985416666665934,169.7499489395574,3.0,9.457595367349235,0.0,0.0,point_mass,0.0,-169.7499489395574,-9.625841434711559,363.3460546017569,2400.0
14,3,True,none,22.4753685059347,65.03993192136593,134960.06807863407,4.820420216286167,9.199999999999996,18744.230796715492,0.20101762627083736,5.449842516014087,False,3005.449842516014,0.20101762627083736,-21.803692300666302,4.983333333332723,21.803692300666302,3.0,0.5221951946196988,0.0,0.0,point_mass,0.0,-21.803692300666302,-8.545879211911393,500.37822852285996,2400.0
14,4,True,none,14.157046043654407,45.37695493820639,154623.04506179361,5.786447446013274,8.599999999999987,20322.209911514736,0.17189767547617874,-9.062214653320552,False,2990.9377853466794,0.17189767547617874,-10.875139973740986,4.658333333332763,10.875139973740986,3.0,0.40208581930623594,0.0,0.0,point_mass,0.0,-10.875139973740986,-8.757579924498174,535.8367103902737,2400.0
14,5,True,none,20.51568106331112,50.41251412570398,149587.48587429602,5.246287944927633,8.84999999999999,19721.050036383207,0.04805813671839959,-1.2376169412486888,False,2998.7623830587513,0.04805813671839959,-20.478260771211307,4.793749999999413,20.478260771211307,3.0,0.45983700231383584,0.0,0.0,point_mass,0.0,-20.478260771211307,-9.044870019358868,528.0624969848342,2400.0
